CustomerID,Recency,Frequency,Revenue
17520,53,30,546.8099999999998
13750,53,24,1647.2599999999998
15012,53,128,423.03999999999974
17527,53,49,989.8800000000002
13923,53,20,351.13000000000005
17734,53,43,700.63
16412,53,35,151.83000000000007
17205,53,13,384.08000000000004
17534,53,9,223.36
15335,53,36,173.97000000000003
16737,52,1,417.6
13015,52,176,3346.280000000002
14211,52,118,2273.9000000000005
17206,52,7,204.24
17785,52,13,131.94
16932,52,53,161.94000000000003
16363,52,5,109.36000000000001
14830,52,40,197.13000000000005
16389,52,35,1401.8700000000001
12794,52,45,860.41
17612,52,142,2104.139999999999
13265,52,91,2107.6600000000008
14841,52,138,3295.7599999999998
12454,52,30,7056.68
17244,52,31,954.9000000000001
13919,52,33,419.46
17679,52,30,1992.1100000000001
15505,52,99,3724.78
15637,52,15,223.36
16848,52,14,281.42
15678,52,12,352.70000000000005
14015,52,20,917.3399999999999
16249,52,69,1800.0700000000006
13594,52,26,396.96999999999997
14798,52,12,173.74
16140,52,37,746.5899999999999
15327,52,10,208.75
14861,51,6,125.79
17262,51,12,1253.3600000000001
16515,51,113,1627.1300000000006
12611,51,65,1193.3199999999997
16940,51,305,3049.8800000000015
13637,51,101,810.4999999999998
12679,51,56,1167.3700000000001
16734,51,53,650.5100000000001
15140,51,81,2358.5000000000005
16730,51,84,783.4299999999998
12863,51,6,538.1999999999999
15604,51,17,216.39000000000001
12759,51,95,1531.4400000000007
13805,51,13,924.5999999999999
14639,51,175,3016.6400000000026
12360,51,129,2662.0599999999986
14381,51,56,202.67999999999998
13491,51,86,1215.8199999999997
16123,51,16,307.78000000000003
17148,51,9,124.88000000000001
14229,51,43,1643.8
17973,51,15,337.03999999999996
15610,51,6,112.46
15853,51,30,110.79999999999995
13849,51,101,1537.9499999999996
17934,51,21,704.2499999999999
12744,51,229,33438.18999999999
16621,51,29,813.48
16131,51,78,3506.540000000002
18019,51,5,38.449999999999996
16470,51,171,767.34
14107,51,124,2717.98
15220,51,119,1798.999999999999
12596,50,27,618.27
14273,50,29,559.9700000000001
14306,50,35,2103.2200000000003
15826,50,69,1659.2600000000007
17462,50,28,688.4399999999999
14257,50,107,3112.1700000000005
14175,50,164,3336.5399999999995
13422,50,128,2651.0499999999997
16826,50,22,341.7
17824,50,13,298.40000000000003
14488,50,49,1081.13
12370,50,167,3545.6899999999982
15803,50,8,415.82000000000005
15006,50,144,502.0899999999997
14776,50,134,2881.019999999998
14799,50,13,157.70000000000002
16170,50,127,1889.6799999999998
13669,50,9,218.55
16260,50,18,1035.45
15301,50,247,5112.579999999997
14261,50,52,1163.4499999999996
14638,50,16,443.6
17354,50,16,1393.06
17007,50,53,902.4300000000001
15664,50,19,414.23
17764,50,75,818.82
14631,50,41,1006.9799999999999
13245,50,16,430.50000000000006
15754,50,29,461.4699999999999
14923,50,44,749.1
18149,50,16,612.08
14495,50,6,123.8
16593,50,27,330.0299999999999
18252,50,98,526.6700000000002
16177,49,15,331.95
12556,49,121,603.7099999999998
16099,49,39,731.8999999999997
13366,49,1,56.16
15587,49,9,913.6800000000001
16846,49,11,214.32000000000002
13761,49,70,1070.6499999999996
15807,49,48,903.9000000000003
14484,49,14,321.91999999999996
14427,49,17,363.34000000000003
13897,49,17,311.1599999999999
15565,49,8,173.16000000000005
13573,49,26,294.40000000000003
14585,49,29,157.04999999999995
15129,49,84,3447.4
17125,49,40,259.34999999999997
15121,49,28,457.71999999999997
17420,49,30,598.8299999999999
13519,49,9,134.7
17571,49,299,1498.5100000000023
13136,49,139,2669.8399999999992
17169,49,60,854.6799999999998
16394,49,100,1698.6200000000008
15620,49,104,1581.9599999999998
17603,49,15,1954.7400000000002
18228,49,32,790.6000000000001
17092,49,125,1777.7800000000007
13917,49,18,272.0400000000001
13725,49,118,2151.31
12407,49,77,1708.1199999999997
16153,49,89,1824.23
16497,49,136,2965.690000000001
12403,49,6,445.7
14967,49,6,463.8
15286,49,3,240.55
17832,49,61,155.37000000000006
13918,49,30,1212.84
16918,49,130,1094.2999999999997
17940,48,23,6229.3
14147,48,6,498.4
13157,48,89,1760.8699999999992
15321,48,106,2845.890000000001
15728,48,4,134.8
15740,48,9,154.88
13974,48,28,413.59
15819,48,123,1905.4500000000005
15677,48,33,657.23
17361,48,29,488.2
16768,47,58,498.1399999999998
16007,47,385,1701.9399999999991
15000,47,77,490.5199999999999
14800,47,392,4443.140000000001
16017,46,32,211.88
16686,46,588,3082.18
13598,46,41,192.91999999999996
14731,46,45,380.02
17111,46,30,248.60999999999999
14504,46,107,673.2599999999996
17836,46,24,110.20999999999998
15592,46,24,388.5799999999999
14312,46,87,1611.5899999999997
15277,46,12,255.9
14019,46,68,1444.2599999999998
16491,46,39,731.5
17186,46,2,144.0
16742,46,4,929.8
12546,46,70,1181.5
14145,46,12,4336.2
15142,45,26,498.74
17344,45,32,160.57
18240,45,6,422.58000000000004
14997,45,27,551.4200000000001
14139,45,26,415.82
12463,45,88,1385.9299999999998
14952,45,149,8286.189999999997
16444,45,86,670.5700000000003
15801,45,69,1085.7100000000003
12940,45,103,950.7900000000001
17004,45,44,1412.9399999999998
15806,45,31,784.5799999999999
16728,45,269,1054.6700000000003
15068,45,104,553.3599999999999
13165,45,42,1021.4799999999999
15844,45,11,130.74
13176,45,72,492.83999999999986
16023,45,101,719.8100000000001
17317,45,11,2676.66
13652,45,63,1095.08
13481,45,112,1832.3099999999993
12398,45,85,1635.6600000000005
14001,45,40,2055.83
18147,45,7,179.34000000000003
16708,45,27,656.63
18045,44,47,189.39999999999998
13340,44,134,10736.47999999999
17917,44,94,341.28
16258,44,135,5203.51
13182,44,11,121.18
17024,44,3,95.85
17928,44,23,212.54000000000002
15158,44,7,401.4000000000001
16110,44,354,1337.4800000000014
15656,44,47,748.5000000000001
16056,44,68,664.8499999999998
18079,44,127,3651.9699999999984
15630,44,61,1192.3000000000002
15836,44,12,157.26999999999998
14341,44,130,2198.18
17423,44,28,733.1900000000005
13601,44,99,693.3199999999999
16225,44,134,1096.32
15240,44,83,1727.5700000000002
12812,44,15,229.64
12371,44,63,1887.9600000000005
15516,44,15,62.43000000000001
16071,44,21,326.24000000000007
16208,44,66,664.2600000000001
16454,44,3,21.950000000000003
14754,44,41,638.05
16188,44,67,981.86
12879,44,12,593.8700000000001
15215,44,43,853.89
17712,44,29,522.91
16418,44,102,675.2700000000001
17470,44,78,1125.0700000000006
16750,44,95,623.93
14598,43,50,221.96999999999994
15320,43,36,267.13000000000005
16415,43,54,210.35000000000002
12448,43,22,449.45
12456,43,129,3208.1899999999982
13107,43,60,1539.17
17175,43,64,1456.4400000000005
14690,43,54,384.7899999999999
15835,43,50,954.0899999999997
15821,43,62,570.96
15990,43,52,792.11
16345,43,38,575.4099999999999
16325,43,20,677.94
15296,43,200,3735.4099999999994
14379,43,46,348.10000000000014
17895,43,16,98.00000000000001
13416,43,19,712.5
15659,43,11,306.45
14233,43,36,1477.9300000000005
15791,43,76,1620.9399999999996
14764,43,7,306.05000000000007
15786,43,280,5030.199999999996
17672,43,115,3249.719999999997
16690,43,13,242.52999999999997
17684,43,15,239.41
17878,43,26,379.45
14752,43,5,389.64
17414,43,6,778.0
14474,42,30,557.61
17459,42,111,657.3000000000001
16847,42,12,193.44
16026,42,32,236.08999999999997
17545,42,145,645.9599999999999
13791,42,17,1984.32
14239,42,116,2438.2000000000007
14004,42,171,4582.639999999999
15038,42,133,745.3899999999996
12430,42,11,256.4000000000001
18261,42,21,324.24
14357,42,41,225.77000000000007
13654,42,166,2707.3299999999977
13538,42,25,1280.85
15288,42,88,2306.5199999999986
14716,42,55,329.68000000000006
16680,42,10,183.70000000000002
15469,42,27,572.5999999999999
15014,42,35,260.17
17669,42,68,3406.7200000000003
16843,42,379,10209.320000000012
18287,42,70,1837.2799999999997
14218,42,12,169.48000000000002
15096,42,11,219.39000000000001
12432,42,108,5059.3200000000015
14498,42,193,1957.3200000000006
17552,42,51,950.86
17418,41,30,463.46000000000004
12678,41,167,17668.660000000003
16102,41,57,1842.1400000000006
14221,41,194,3437.7499999999995
12895,41,24,398.3
13812,41,36,539.0
17837,41,172,1626.2300000000014
17272,41,116,2152.7299999999996
17839,41,56,338.8
15708,40,297,3398.759999999998
16235,40,48,876.2099999999999
15370,40,95,2411.55
16601,40,31,244.79999999999998
14810,40,255,2087.8799999999997
15860,40,142,977.2099999999994
15059,40,239,1349.6200000000006
17372,40,253,1342.6800000000007
17018,40,16,920.1
13278,40,46,542.7299999999998
14582,40,6,114.11000000000001
13566,40,176,874.7099999999997
14179,40,165,719.7799999999999
17255,40,78,298.40999999999985
17609,40,238,1120.5199999999993
13524,40,27,680.1800000000003
14077,40,42,499.4199999999999
14040,40,241,3687.6499999999996
15865,40,40,895.13
15748,39,21,149.31
16049,39,312,1111.7899999999997
13617,39,44,544.18
17447,39,36,541.53
15478,39,46,1441.4199999999998
13421,39,105,1853.1799999999992
17213,39,164,2821.379999999999
15376,39,117,1233.3599999999997
14158,39,41,507.6599999999998
15385,39,12,316.88000000000005
17373,39,57,646.9200000000001
17796,39,82,697.9
14295,39,7,177.70000000000005
18067,39,37,396.33
16190,39,6,215.08
15669,39,35,690.99
13607,39,98,678.01
12581,39,15,197.71
15360,39,13,427.93
13103,39,8,243.94000000000003
16836,39,11,251.87000000000006
12571,39,34,519.6099999999999
13813,39,71,1380.3099999999995
15667,39,13,301.3200000000001
15752,39,412,2645.8300000000027
13186,39,84,1612.090000000001
13544,39,87,291.4099999999999
14808,39,256,3306.969999999998
17951,39,21,1026.2400000000005
12909,39,96,2228.51
13145,39,7,622.27
14738,38,56,1338.96
16969,38,42,650.4100000000004
15974,38,177,3454.7500000000005
16127,38,40,656.2500000000001
17396,38,27,7330.8
16018,38,28,408.9000000000001
14167,38,52,574.8399999999999
18257,38,123,2409.88
12588,38,10,214.9
12522,38,12,192.72
13982,38,115,1882.5100000000002
17733,38,35,692.19
13461,38,27,1445.0
13697,38,12,151.3
16150,38,136,2199.9699999999993
17166,38,14,223.19
14345,38,6,108.97999999999999
16648,38,21,310.46
13032,38,75,1023.8399999999997
18226,38,245,5264.000000000003
12552,38,20,437.82
13292,38,31,578.9399999999999
13327,38,109,3637.9699999999984
16029,38,274,111057.07000000008
13726,38,42,1079.6599999999999
16960,38,101,507.0500000000003
16830,38,23,325.9100000000001
14995,38,61,233.23
16825,38,28,775.1799999999998
12491,38,26,460.4
14485,38,47,165.75
15018,38,32,536.16
17696,37,126,2370.370000000001
18270,37,13,327.34999999999997
15423,37,2,43.5
15847,37,22,389.27
14383,37,59,1247.6899999999998
17965,37,329,2622.5699999999983
15065,37,158,3180.28
17966,37,68,1098.4299999999998
17719,37,278,5424.280000000003
16308,37,4,2560.0
16884,37,26,429.84000000000003
12830,37,39,6880.880000000001
15576,37,45,940.6700000000001
13477,37,81,1467.6299999999992
18105,37,18,113.48000000000003
12594,37,119,3356.2199999999993
16043,37,39,773.9900000000002
17800,36,104,1199.01
14974,36,21,114.38999999999999
17947,36,9,176.67999999999998
16367,36,130,804.4899999999999
13316,36,88,6139.970000000001
13904,36,26,332.64
16706,36,123,531.3499999999999
18104,36,38,754.6400000000002
13271,36,101,256.5
17999,36,93,382.0599999999999
14528,36,18,364.21999999999997
15651,36,32,646.3000000000001
16337,36,10,151.05
12808,36,28,483.65000000000015
14098,36,21,147.35
13636,36,64,956.6199999999998
13728,36,63,1016.14
17816,36,17,36.55999999999999
14815,36,53,778.5000000000001
16221,36,97,864.8600000000002
16841,36,117,1965.0200000000004
15227,36,58,1219.3999999999999
15551,36,29,436.05999999999995
15998,36,509,3095.769999999998
13168,35,133,1328.2400000000007
13925,35,45,739.8500000000001
17634,35,297,2361.9700000000025
18205,35,32,517.3600000000001
15252,35,44,740.7800000000002
15521,35,200,3425.750000000001
13721,35,28,524.1400000000001
15605,35,67,1198.23
12352,35,95,3466.6700000000014
15612,35,6,195.15
14856,35,66,1311.3800000000003
17403,35,33,281.62
16914,35,38,208.45999999999995
14636,35,28,609.8500000000001
18081,35,17,343.45000000000005
16409,35,232,2028.8800000000017
17076,35,25,841.0799999999998
17351,35,27,587.15
16729,35,668,7403.559999999983
17078,35,28,378.2
14913,35,87,1227.4300000000007
13592,35,16,247.95999999999998
12397,35,126,2409.899999999999
14150,35,26,658.6400000000001
12576,35,89,1324.68
17930,35,39,1740.4799999999998
12944,35,30,604.5099999999999
16014,35,148,671.63
15722,35,72,2263.91
12431,35,240,6558.51
15809,35,43,632.3299999999998
17979,35,147,777.6099999999999
17203,35,152,3563.8499999999985
18035,35,53,730.3999999999999
15010,35,20,308.93999999999994
18022,35,191,668.1100000000005
17193,35,35,1724.1400000000006
15329,34,62,1093.8999999999999
16318,34,19,328.15000000000003
14842,34,158,3192.580000000001
15468,34,29,496.56
14412,34,45,778.7299999999999
15598,34,16,245.68000000000006
17274,34,27,111.97999999999998
15345,34,23,419.39
16012,34,94,1415.2899999999997
12577,34,148,720.2000000000002
14567,34,34,1536.2600000000007
17233,34,25,190.88000000000002
16887,34,37,194.88000000000005
12928,34,84,2062.699999999999
16555,34,17,285.8900000000001
15707,34,214,945.5799999999998
13938,34,7,71.66
17084,34,162,2949.750000000002
13651,34,6,94.2
17703,34,55,798.7399999999999
14592,34,164,570.4599999999996
14971,34,160,1116.5700000000002
15017,33,20,125.58000000000001
15952,33,91,806.57
16466,33,148,1603.4600000000012
13772,33,177,1132.1299999999997
15407,33,153,1056.4400000000005
16676,33,92,1625.5199999999998
13527,33,224,2311.2599999999998
12838,33,123,683.1300000000005
13532,33,66,210.30999999999997
14404,33,104,1513.9200000000003
16243,33,51,409.09999999999985
16445,33,63,230.51000000000005
12645,33,74,1794.9799999999998
17608,32,59,193.42000000000002
16372,32,97,367.9299999999998
12638,32,39,671.69
14174,32,26,134.46
16771,32,255,2246.810000000002
13634,32,188,1575.1600000000005
16488,32,31,505.4
14039,32,6,152.2
15696,32,177,2828.4600000000005
14517,32,18,330.45000000000005
15427,32,306,1483.1399999999999
18170,32,38,980.3100000000001
13759,32,25,659.4100000000001
15526,32,4,148.44000000000003
17831,32,2,35.40000000000001
13523,32,177,4174.380000000001
17082,32,81,2003.849999999999
15025,32,72,377.0099999999999
13155,32,85,971.7599999999999
16357,32,34,658.8799999999998
12357,32,131,6207.670000000001
16612,32,66,1187.6599999999999
15618,32,49,806.6709999999998
17107,32,421,11250.429999999988
17164,32,145,2468.3
17430,32,14,265.76000000000005
17761,32,19,712.78
13097,32,437,6127.519999999993
15870,32,76,354.09000000000015
14080,32,4,45.599999999999994
16232,32,38,998.5299999999997
16053,32,84,1511.9499999999998
15522,32,57,398.8400000000001
17623,32,33,527.05
12484,32,350,4588.169999999995
15493,32,299,2036.3500000000042
14387,32,140,1770.560000000001
15719,32,938,5047.259999999995
12408,32,113,2934.530000000002
13824,32,46,1698.9399999999996
13993,31,125,3523.059999999999
16362,31,90,817.47
16637,31,72,1184.3500000000004
18016,31,123,1483.5600000000002
12832,31,27,383.0300000000001
14623,31,135,909.1499999999999
13717,31,103,1457.7600000000004
18036,31,96,405.61999999999995
14700,31,115,2235.2999999999997
17158,31,67,1266.9699999999998
17043,31,102,1735.1799999999998
16348,31,235,1469.4500000000007
13324,31,77,7171.099999999995
18150,31,37,566.5799999999999
14929,31,11,223.88
15330,31,13,714.96
13710,31,8,180.48000000000002
14360,31,118,2128.2300000000005
15763,31,63,1125.17
16187,31,297,6981.639999999999
16732,31,28,603.75
15066,31,53,1026.5900000000001
14050,31,54,746.3600000000002
17886,31,109,899.61
13329,31,19,837.6
17964,31,104,471.69999999999976
13587,31,11,1077.7999999999997
16253,31,124,3702.1
17219,31,25,114.23
15573,31,104,607.45
15249,31,358,6719.560000000005
17289,31,112,952.66
13047,31,196,3395.980000000001
12721,31,164,2683.28
16505,31,4,777.6
15957,31,42,428.8900000000001
14232,31,118,2052.2100000000005
14524,31,203,1867.6800000000014
17637,30,35,547.06
12990,30,13,409.50000000000006
15356,30,519,2766.500000000001
13975,30,340,2549.3299999999995
17633,30,72,1407.3399999999997
14676,30,44,2553.2400000000007
12613,30,163,3469.78
12849,30,51,1050.89
16618,30,97,2664.540000000001
13272,30,15,276.56000000000006
17515,30,87,639.0199999999999
17160,30,229,3518.0299999999993
15043,30,3,537.0
13695,30,90,2504.1299999999987
16837,30,166,3174.230000000001
13110,30,146,1524.4700000000012
18177,30,75,1368.6699999999996
15103,30,35,703.3600000000001
13643,30,28,519.44
13867,30,61,1015.2900000000001
16284,30,109,823.97
16602,30,32,561.43
15513,30,314,14996.359999999999
18216,30,26,481.75
15153,30,22,329.25
17022,30,7,71.0
18164,30,25,404.59999999999997
15275,30,42,621.0899999999999
14284,30,34,612.0500000000001
13046,30,35,629.3100000000001
13029,30,10,1247.5
16205,30,98,761.3799999999999
16767,30,222,5580.6
15027,30,37,1080.35
14214,30,70,1008.5299999999997
14108,30,35,601.66
16751,30,25,1764.7200000000003
13384,30,155,4181.58
12949,30,219,4191.420000000001
12472,30,391,6914.740000000001
16880,30,178,1519.0800000000002
13623,30,86,823.1200000000003
17865,30,389,10894.099999999999
16041,30,6,3166.3999999999996
14691,30,71,2114.3299999999995
13804,30,137,2635.7900000000004
12893,30,34,188.13999999999996
14921,29,78,1316.07
17011,29,15,270.90000000000003
14240,29,42,890.3399999999998
12532,29,16,349.83000000000004
17038,29,22,112.39999999999998
13209,29,329,5963.059999999997
14968,29,37,147.59000000000003
17867,29,81,1771.4500000000003
15485,29,86,2574.9999999999995
16516,29,6,101.69999999999999
15114,29,197,2760.559999999998
13522,29,5,125.8
17690,29,258,4767.449999999999
15986,29,14,168.12
13992,29,5,76.8
16953,29,1,20.8
17702,29,80,1929.02
16996,29,41,1486.4600000000003
15450,29,30,429.84
18236,29,49,882.24
14944,29,172,5957.550000000003
12708,29,174,2809.500000000001
16003,29,103,2735.3700000000017
16218,29,90,3114.4900000000016
17197,29,29,1013.01
12541,29,52,981.1800000000002
17537,29,75,897.6199999999998
13983,29,112,2616.3999999999996
12544,29,20,389.69999999999993
16025,29,28,439.66
15597,29,23,333.4200000000001
12659,29,5,91.68
16986,29,3,1873.2
12981,29,20,372.22
15785,29,87,2354.1900000000005
17791,29,10,106.1
15452,29,58,538.7300000000001
17059,29,516,3095.0400000000027
18125,29,197,1144.6399999999999
16628,29,119,2193.06
17416,29,271,6948.500000000001
15463,28,7,126.14000000000001
14712,28,25,917.07
17573,28,26,398.30000000000007
16743,28,193,2284.34
14064,28,82,1519.1599999999999
18217,28,31,621.7500000000001
17977,28,21,288.14
12844,28,52,325.96000000000004
12599,28,62,1032.5800000000006
15830,28,41,604.3
15184,28,63,406.76000000000005
15355,28,14,277.05000000000007
12473,28,179,5028.869999999999
15289,28,59,944.4600000000002
14466,28,72,2272.4000000000005
17653,28,50,1239.2400000000002
16434,28,109,1522.250000000001
15238,28,52,1087.4399999999998
12617,28,42,355.5299999999999
17442,28,140,2286.8600000000006
14863,28,11,266.76
16863,28,28,524.25
13148,28,347,4065.7599999999984
16903,28,60,373.23999999999984
16126,28,117,6287.770000000001
14829,28,45,750.4499999999998
15111,28,84,1567.4799999999998
17109,28,121,900.4000000000001
12538,28,21,363.95
13460,28,17,183.44
17901,28,19,110.38
13606,28,43,280.53999999999996
13817,28,24,382.9800000000001
16907,28,151,981.6500000000004
14748,28,92,1519.71
16791,28,322,1737.2800000000013
18135,28,20,681.9100000000001
17932,28,90,1331.57
14765,28,39,254.10999999999996
13810,28,36,2098.51
12384,28,30,604.3800000000001
14789,28,6,197.64
13727,28,20,333.47999999999996
14035,28,66,1428.0200000000002
12589,28,35,646.68
12600,28,65,2617.04
17015,28,217,1842.5600000000002
17295,28,69,556.9499999999999
14226,28,73,2262.7400000000002
17162,28,105,1723.7099999999996
18209,28,8,139.10000000000002
17512,28,106,2929.9400000000005
14662,28,168,771.1700000000003
16386,28,88,317.1999999999997
15557,28,20,473.65000000000003
17054,27,84,1358.8300000000004
15608,27,60,1093.6799999999998
12726,27,124,2609.1000000000004
16671,27,6,1692.27
16460,27,135,814.7199999999997
12685,27,157,2863.08
12517,27,286,2540.7899999999986
16433,27,17,184.26
15692,27,12,191.04000000000005
16332,27,154,1603.200000000001
17088,27,115,1991.0099999999993
17052,27,92,413.74999999999994
12480,27,154,3281.6299999999997
15492,27,35,659.46
13557,27,34,584.0599999999998
18014,27,32,166.41999999999996
13732,27,33,491.85999999999984
12691,27,32,1035.8
17191,27,237,2095.1300000000015
17069,27,154,2764.1800000000007
17041,26,71,1097.3700000000003
17790,26,190,1965.5500000000009
17838,26,137,3245.899999999997
15599,26,52,761.7400000000001
13892,26,27,632.9700000000001
14661,26,4,107.95
13450,26,71,2043.7200000000003
17211,26,213,2334.770000000002
14044,26,209,652.8199999999991
14487,26,145,1209.0800000000004
13170,26,32,116.00999999999999
15429,26,83,429.7999999999998
13984,26,17,1352.99
14882,26,11,589.7
16416,26,73,1075.81
13700,25,197,2265.12
14499,25,194,815.3200000000005
17287,25,124,1064.1100000000006
14784,25,15,289.99
13379,25,97,572.56
12865,25,96,1588.3899999999996
16726,25,185,1382.0200000000007
15787,25,206,948.0500000000001
15449,25,62,977.8200000000003
17720,25,50,1195.9400000000005
15411,25,100,1371.3800000000006
13146,25,17,228.91000000000003
12867,25,551,4087.419999999994
12508,25,69,398.27
16898,25,163,573.1599999999997
14227,25,183,3386.2100000000014
13603,25,27,164.33999999999997
13451,25,444,3035.8499999999995
18069,25,472,2051.5200000000013
16930,25,54,380.55
13178,25,265,5725.470000000005
14382,25,131,626.0700000000002
16720,25,27,155.23999999999998
18211,25,42,600.0700000000002
15203,25,142,1827.7999999999981
12428,25,300,8035.720000000005
15365,25,151,3298.1899999999996
12689,25,72,1247.6099999999997
17663,25,90,1817.55
13549,25,52,920.2799999999997
14494,25,7,139.56
14862,25,48,841.1999999999998
14530,25,216,2925.910000000001
16303,25,167,5415.430000000001
15291,25,109,4740.090000000002
16936,25,57,262.68
12938,25,9,114.14
15168,25,5,106.55999999999999
14684,25,421,1236.2800000000009
17538,25,9,98.42000000000002
18082,25,73,703.3700000000005
18117,25,74,320.72
15863,25,18,68.84
17652,24,270,4998.31
17081,24,64,290.15999999999997
15458,24,7,161.64
15839,24,65,1076.24
16747,24,45,845.1600000000002
16639,24,52,1345.6399999999999
16207,24,19,394.37999999999994
15125,24,140,11939.909999999998
17793,24,58,323.04
15532,24,263,1644.7800000000027
15781,24,21,357.35999999999996
15058,24,276,2124.9900000000025
14953,24,55,289.82000000000005
12642,24,47,1013.2599999999999
16504,24,86,484.38000000000005
13577,24,85,1716.899999999999
13835,24,55,834.57
12374,24,33,742.9300000000001
16519,24,13,215.08
16478,24,17,330.99999999999994
17235,24,29,550.06
15050,24,80,1837.01
15660,24,94,1649.7099999999996
14680,24,320,30575.88000000001
15981,24,97,3408.4799999999987
16878,24,6,26.6
16341,24,84,1984.3600000000001
16423,24,18,346.12000000000006
15419,24,8,135.86
12883,24,42,703.4700000000001
17314,24,136,2541.08
15582,24,44,682.9100000000003
17510,24,20,308.48
15758,24,9,205.25000000000003
13632,24,147,2125.52
13735,24,208,3004.2999999999993
13692,24,55,1509.7699999999995
13455,24,53,1109.33
17974,24,179,740.7900000000002
17777,24,194,665.8599999999997
14533,24,65,2086.8200000000006
13846,24,58,882.5100000000003
15524,24,1,440.0
14715,24,71,867.3800000000001
12676,24,45,1331.3900000000008
18259,24,42,2338.600000000001
14725,24,52,718.0799999999998
13058,24,8,271.4
18043,24,121,559.5099999999996
13236,24,39,762.4300000000002
14666,23,14,195.25
14714,23,10,160.19
14522,23,17,974.5399999999998
17564,23,49,454.0099999999999
13066,23,49,510.7
17153,23,14,213.78000000000003
17220,23,472,3198.250000000002
17521,23,46,724.46
16557,23,11,281.85
15955,23,185,4442.710000000003
12415,23,778,126103.60999999967
18123,23,36,589.4400000000002
13614,23,201,1610.4600000000003
15720,23,128,598.7299999999999
14544,23,114,2024.4500000000005
18181,23,44,382.79999999999995
15556,23,31,279.77000000000004
15679,23,110,781.2800000000002
17357,23,45,388.13999999999993
12933,23,107,608.7799999999999
12890,23,82,380.46999999999997
13449,23,19,291.88
13816,23,33,588.3000000000001
15269,23,2,408.8
17549,23,6,148.86
16245,23,93,1474.9600000000003
16008,23,33,478.7800000000002
14057,23,291,6288.52
14286,23,285,4661.69
17198,23,96,692.2200000000001
15584,23,125,727.6099999999998
15110,23,40,1021.9499999999999
17377,23,419,4275.919999999993
18246,23,4,596.0999999999999
12640,23,53,1174.5800000000002
12731,23,277,18998.410000000007
16855,23,19,328.40000000000003
16916,23,143,576.26
15900,23,51,351.10999999999996
14507,23,98,1398.18
16469,23,182,650.4300000000006
16669,23,161,1378.870000000001
17680,23,11,184.39999999999998
13575,22,46,732.0699999999998
13926,22,11,223.85000000000002
13285,22,187,2709.1199999999994
13629,22,59,7792.36
13131,22,46,1107.3000000000002
16085,22,167,981.5100000000001
13939,22,46,580.3499999999998
13447,22,62,1154.0499999999997
16204,22,57,405.70999999999987
14109,22,14,208.2
16999,22,23,484.81999999999994
17896,22,2,256.32
17596,22,270,2827.9299999999967
14851,22,28,511.35
12910,22,75,3075.0400000000013
14898,22,119,1378.7199999999996
18075,22,153,2684.7800000000007
17368,22,128,2475.8199999999997
12991,22,31,503.76
13500,22,67,1196.77
15051,22,143,1391.6100000000001
15967,22,84,418.8299999999999
16809,22,150,916.6399999999998
12993,22,27,414.76000000000005
16912,22,105,2622.090000000001
12626,22,307,6852.609999999999
16278,22,25,594.93
18263,22,62,1215.2399999999998
12500,22,65,4309.370000000001
15432,22,10,171.19000000000003
15805,22,307,5604.789999999999
16804,22,60,536.9899999999998
18006,22,22,444.68000000000006
14948,22,64,1137.3699999999997
12481,22,218,5601.780000000002
12356,22,59,2811.4300000000003
15489,22,55,1178.5300000000004
17330,22,6,363.90000000000003
12712,22,142,4550.629999999999
13308,22,57,1403.41
12610,22,111,2141.090000000001
12477,22,308,13322.469999999992
15124,22,15,184.19000000000003
17461,22,111,757.4599999999995
13871,22,338,6416.700000000005
17613,22,319,4608.9299999999985
12567,22,463,9687.619999999995
16638,22,95,1684.97
13028,22,47,662.96
15529,22,674,4022.6799999999985
14332,22,26,866.3100000000001
16298,22,27,598.1999999999999
17716,22,254,5806.190000000001
16869,22,129,845.2199999999996
15506,22,164,979.2600000000003
15657,22,1,30.0
14112,22,173,3056.1299999999997
17147,22,85,1749.54
16186,22,219,4021.9400000000032
12647,21,128,3775.7200000000007
17080,21,9,289.74000000000007
13160,21,4,91.8
12847,21,91,871.54
17797,21,111,780.4300000000002
12539,21,274,7284.199999999993
15864,21,24,2102.8599999999997
13894,21,30,593.2700000000001
12449,21,191,4067.2900000000013
14034,21,92,791.6200000000002
17397,21,92,696.41
13815,21,177,4039.81
17985,21,23,634.9499999999998
18221,21,65,1049.91
16656,21,80,8683.359999999999
14362,21,41,161.19999999999996
17799,21,410,3085.779999999998
14416,21,14,490.22
15287,21,21,488.14
12997,21,67,1255.84
16070,21,33,852.1500000000001
15267,21,11,1717.36
13828,21,15,209.48999999999998
16531,21,77,1244.5900000000001
15435,21,29,149.29000000000005
17095,21,77,1560.1199999999997
13313,21,78,1555.3199999999993
16009,21,90,992.7099999999999
13138,21,63,962.3900000000001
15081,21,35,522.25
15983,21,113,1475.0199999999993
16042,21,75,1247.1700000000003
14234,21,159,775.4599999999999
12445,21,4,133.4
12406,21,108,3549.8500000000017
16871,21,139,2863.19
14508,21,57,276.4199999999999
13962,21,11,169.55
14434,21,12,1372.8
17163,21,5,293.1
16414,21,7,126.25
13396,21,47,1396.6900000000005
13941,21,47,5313.51
16134,21,38,632.4899999999999
16511,21,169,950.2599999999999
12603,21,3,739.1999999999998
14641,21,7,110.46000000000001
17159,21,102,1543.0300000000002
17760,21,25,287.59
